trip_id,arrival_time,departure_time,stop_id,stop_sequence
5776647.12,06:40:00,06:40:30,321667227,4
5776647.12,07:00:00,07:00:30,1298149579,5
5776647.12,07:20:00,07:20:30,3915080953,6
5776647.12,07:40:00,07:40:30,672296060,7
5776647.13,05:40:00,05:40:30,3909499596,0
5776647.13,06:00:00,06:00:30,3909224117,1
5776647.13,06:20:00,06:20:30,3907197039,2
5776647.13,06:40:00,06:40:30,3907197055,3
5776647.13,07:00:00,07:00:30,321667227,4
5776647.13,07:20:00,07:20:30,1298149579,5
5776647.13,07:40:00,07:40:30,3915080953,6
5776647.13,08:00:00,08:00:30,672296060,7
5776647.14,06:00:00,06:00:30,3909499596,0
5776647.14,06:20:00,06:20:30,3909224117,1
5776647.14,06:40:00,06:40:30,3907197039,2
5776647.14,07:00:00,07:00:30,3907197055,3
5776647.14,07:20:00,07:20:30,321667227,4
5776647.14,07:40:00,07:40:30,1298149579,5
5776647.14,08:00:00,08:00:30,3915080953,6
5776647.14,08:20:00,08:20:30,672296060,7
5776647.15,06:20:00,06:20:30,3909499596,0
5776647.15,06:40:00,06:40:30,3909224117,1
5776647.15,07:00:00,07:00:30,3907197039,2
5776647.15,07:20:00,07:20:30,3907197055,3
5776647.15,07:40:00,07:40:30,321667227,4
5776647.15,08:00:00,08:00:30,1298149579,5
5776647.15,08:20:00,08:20:30,3915080953,6
5776647.15,08:40:00,08:40:30,672296060,7
5776647.16,06:40:00,06:40:30,3909499596,0
5776647.16,07:00:00,07:00:30,3909224117,1
5776647.16,07:20:00,07:20:30,3907197039,2
5776647.16,07:40:00,07:40:30,3907197055,3
5776647.16,08:00:00,08:00:30,321667227,4
5776647.16,08:20:00,08:20:30,1298149579,5
5776647.16,08:40:00,08:40:30,3915080953,6
5776647.16,09:00:00,09:00:30,672296060,7
5776647.17,07:00:00,07:00:30,3909499596,0
5776647.17,07:20:00,07:20:30,3909224117,1
5776647.17,07:40:00,07:40:30,3907197039,2
5776647.17,08:00:00,08:00:30,3907197055,3
5776647.17,08:20:00,08:20:30,321667227,4
5776647.17,08:40:00,08:40:30,1298149579,5
5776647.17,09:00:00,09:00:30,3915080953,6
5776647.17,09:20:00,09:20:30,672296060,7
5776647.18,07:20:00,07:20:30,3909499596,0
5776647.18,07:40:00,07:40:30,3909224117,1
5776647.18,08:00:00,08:00:30,3907197039,2
5776647.18,08:20:00,08:20:30,3907197055,3
5776647.18,08:40:00,08:40:30,321667227,4
5776647.18,09:00:00,09:00:30,1298149579,5
5776647.18,09:20:00,09:20:30,3915080953,6
5776647.18,09:40:00,09:40:30,672296060,7
5776647.19,07:40:00,07:40:30,3909499596,0
5776647.19,08:00:00,08:00:30,3909224117,1
5776647.19,08:20:00,08:20:30,3907197039,2
5776647.19,08:40:00,08:40:30,3907197055,3
5776647.19,09:00:00,09:00:30,321667227,4
5776647.19,09:20:00,09:20:30,1298149579,5
5776647.19,09:40:00,09:40:30,3915080953,6
5776647.19,10:00:00,10:00:30,672296060,7
5776647.110,08:00:00,08:00:30,3909499596,0
5776647.110,08:20:00,08:20:30,3909224117,1
5776647.110,08:40:00,08:40:30,3907197039,2
5776647.110,09:00:00,09:00:30,3907197055,3
5776647.110,09:20:00,09:20:30,321667227,4
5776647.110,09:40:00,09:40:30,1298149579,5
5776647.110,10:00:00,10:00:30,3915080953,6
5776647.110,10:20:00,10:20:30,672296060,7
5776647.111,08:20:00,08:20:30,3909499596,0
5776647.111,08:40:00,08:40:30,3909224117,1
5776647.111,09:00:00,09:00:30,3907197039,2
5776647.111,09:20:00,09:20:30,3907197055,3
5776647.111,09:40:00,09:40:30,321667227,4
5776647.111,10:00:00,10:00:30,1298149579,5
5776647.111,10:20:00,10:20:30,3915080953,6
5776647.111,10:40:00,10:40:30,672296060,7
5776647.112,08:40:00,08:40:30,3909499596,0
5776647.112,09:00:00,09:00:30,3909224117,1
5776647.112,09:20:00,09:20:30,3907197039,2
5776647.112,09:40:00,09:40:30,3907197055,3
5776647.112,10:00:00,10:00:30,321667227,4
5776647.112,10:20:00,10:20:30,1298149579,5
5776647.112,10:40:00,10:40:30,3915080953,6
5776647.112,11:00:00,11:00:30,672296060,7
5776647.113,09:00:00,09:00:30,3909499596,0
5776647.113,09:20:00,09:20:30,3909224117,1
5776647.113,09:40:00,09:40:30,3907197039,2
5776647.113,10:00:00,10:00:30,3907197055,3
5776647.113,10:20:00,10:20:30,321667227,4
5776647.113,10:40:00,10:40:30,1298149579,5
5776647.113,11:00:00,11:00:30,3915080953,6
5776647.113,11:20:00,11:20:30,672296060,7
5776647.114,09:20:00,09:20:30,3909499596,0
5776647.114,09:40:00,09:40:30,3909224117,1
5776647.114,10:00:00,10:00:30,3907197039,2
5776647.114,10:20:00,10:20:30,3907197055,3
5776647.114,10:40:00,10:40:30,321667227,4
5776647.114,11:00:00,11:00:30,1298149579,5
5776647.114,11:20:00,11:20:30,3915080953,6
5776647.114,11:40:00,11:40:30,672296060,7
5776647.115,09:40:00,09:40:30,3909499596,0
5776647.115,10:00:00,10:00:30,3909224117,1
5776647.115,10:20:00,10:20:30,3907197039,2
5776647.115,10:40:00,10:40:30,3907197055,3
5776647.115,11:00:00,11:00:30,321667227,4
5776647.115,11:20:00,11:20:30,1298149579,5
5776647.115,11:40:00,11:40:30,3915080953,6
5776647.115,12:00:00,12:00:30,672296060,7
5776647.116,10:00:00,10:00:30,3909499596,0
5776647.116,10:20:00,10:20:30,3909224117,1
5776647.116,10:40:00,10:40:30,3907197039,2
5776647.116,11:00:00,11:00:30,3907197055,3
5776647.116,11:20:00,11:20:30,321667227,4
5776647.116,11:40:00,11:40:30,1298149579,5
5776647.116,12:00:00,12:00:30,3915080953,6
5776647.116,12:20:00,12:20:30,672296060,7
5776647.117,10:20:00,10:20:30,3909499596,0
5776647.117,10:40:00,10:40:30,3909224117,1
5776647.117,11:00:00,11:00:30,3907197039,2
5776647.117,11:20:00,11:20:30,3907197055,3
5776647.117,11:40:00,11:40:30,321667227,4
5776647.117,12:00:00,12:00:30,1298149579,5
5776647.117,12:20:00,12:20:30,3915080953,6
5776647.117,12:40:00,12:40:30,672296060,7
5776647.118,10:40:00,10:40:30,3909499596,0
5776647.118,11:00:00,11:00:30,3909224117,1
5776647.118,11:20:00,11:20:30,3907197039,2
5776647.118,11:40:00,11:40:30,3907197055,3
5776647.118,12:00:00,12:00:30,321667227,4
5776647.118,12:20:00,12:20:30,1298149579,5
5776647.118,12:40:00,12:40:30,3915080953,6
5776647.118,13:00:00,13:00:30,672296060,7
5776647.119,11:00:00,11:00:30,3909499596,0
5776647.119,11:20:00,11:20:30,3909224117,1
5776647.119,11:40:00,11:40:30,3907197039,2
5776647.119,12:00:00,12:00:30,3907197055,3
5776647.119,12:20:00,12:20:30,321667227,4
5776647.119,12:40:00,12:40:30,1298149579,5
5776647.119,13:00:00,13:00:30,3915080953,6
5776647.119,13:20:00,13:20:30,672296060,7
5776647.120,11:20:00,11:20:30,3909499596,0
5776647.120,11:40:00,11:40:30,3909224117,1
5776647.120,12:00:00,12:00:30,3907197039,2
5776647.120,12:20:00,12:20:30,3907197055,3
5776647.120,12:40:00,12:40:30,321667227,4
5776647.120,13:00:00,13:00:30,1298149579,5
5776647.120,13:20:00,13:20:30,3915080953,6
5776647.120,13:40:00,13:40:30,672296060,7
5776647.121,11:40:00,11:40:30,3909499596,0
5776647.121,12:00:00,12:00:30,3909224117,1
5776647.121,12:20:00,12:20:30,3907197039,2
5776647.121,12:40:00,12:40:30,3907197055,3
5776647.121,13:00:00,13:00:30,321667227,4
5776647.121,13:20:00,13:20:30,1298149579,5
5776647.121,13:40:00,13:40:30,3915080953,6
5776647.121,14:00:00,14:00:30,672296060,7
5776647.122,12:00:00,12:00:30,3909499596,0
5776647.122,12:20:00,12:20:30,3909224117,1
5776647.122,12:40:00,12:40:30,3907197039,2
5776647.122,13:00:00,13:00:30,3907197055,3
5776647.122,13:20:00,13:20:30,321667227,4
5776647.122,13:40:00,13:40:30,1298149579,5
5776647.122,14:00:00,14:00:30,3915080953,6
5776647.122,14:20:00,14:20:30,672296060,7
5776647.123,12:20:00,12:20:30,3909499596,0
5776647.123,12:40:00,12:40:30,3909224117,1
5776647.123,13:00:00,13:00:30,3907197039,2
5776647.123,13:20:00,13:20:30,3907197055,3
5776647.123,13:40:00,13:40:30,321667227,4
5776647.123,14:00:00,14:00:30,1298149579,5
5776647.123,14:20:00,14:20:30,3915080953,6
5776647.123,14:40:00,14:40:30,672296060,7
5776647.124,12:40:00,12:40:30,3909499596,0
5776647.124,13:00:00,13:00:30,3909224117,1
5776647.124,13:20:00,13:20:30,3907197039,2
5776647.124,13:40:00,13:40:30,3907197055,3
5776647.124,14:00:00,14:00:30,321667227,4
5776647.124,14:20:00,14:20:30,1298149579,5
5776647.124,14:40:00,14:40:30,3915080953,6
5776647.124,15:00:00,15:00:30,672296060,7
5776647.125,13:00:00,13:00:30,3909499596,0
5776647.125,13:20:00,13:20:30,3909224117,1
5776647.125,13:40:00,13:40:30,3907197039,2
5776647.125,14:00:00,14:00:30,3907197055,3
5776647.125,14:20:00,14:20:30,321667227,4
5776647.125,14:40:00,14:40:30,1298149579,5
5776647.125,15:00:00,15:00:30,3915080953,6
5776647.125,15:20:00,15:20:30,672296060,7
5776647.126,13:20:00,13:20:30,3909499596,0
5776647.126,13:40:00,13:40:30,3909224117,1
5776647.126,14:00:00,14:00:30,3907197039,2
5776647.126,14:20:00,14:20:30,3907197055,3
5776647.126,14:40:00,14:40:30,321667227,4
5776647.126,15:00:00,15:00:30,1298149579,5
5776647.126,15:20:00,15:20:30,3915080953,6
5776647.126,15:40:00,15:40:30,672296060,7
5776647.127,13:40:00,13:40:30,3909499596,0
5776647.127,14:00:00,14:00:30,3909224117,1
5776647.127,14:20:00,14:20:30,3907197039,2
5776647.127,14:40:00,14:40:30,3907197055,3
5776647.127,15:00:00,15:00:30,321667227,4
5776647.127,15:20:00,15:20:30,1298149579,5
5776647.127,15:40:00,15:40:30,3915080953,6
5776647.127,16:00:00,16:00:30,672296060,7
5776647.128,14:00:00,14:00:30,3909499596,0
5776647.128,14:20:00,14:20:30,3909224117,1
5776647.128,14:40:00,14:40:30,3907197039,2
5776647.128,15:00:00,15:00:30,3907197055,3
5776647.128,15:20:00,15:20:30,321667227,4
5776647.128,15:40:00,15:40:30,1298149579,5
5776647.128,16:00:00,16:00:30,3915080953,6
5776647.128,16:20:00,16:20:30,672296060,7
5776647.129,14:20:00,14:20:30,3909499596,0
5776647.129,14:40:00,14:40:30,3909224117,1
5776647.129,15:00:00,15:00:30,3907197039,2
5776647.129,15:20:00,15:20:30,3907197055,3
5776647.129,15:40:00,15:40:30,321667227,4
5776647.129,16:00:00,16:00:30,1298149579,5
5776647.129,16:20:00,16:20:30,3915080953,6
5776647.129,16:40:00,16:40:30,672296060,7
5776647.130,14:40:00,14:40:30,3909499596,0
5776647.130,15:00:00,15:00:30,3909224117,1
5776647.130,15:20:00,15:20:30,3907197039,2
5776647.130,15:40:00,15:40:30,3907197055,3
5776647.130,16:00:00,16:00:30,321667227,4
5776647.130,16:20:00,16:20:30,1298149579,5
5776647.130,16:40:00,16:40:30,3915080953,6
5776647.130,17:00:00,17:00:30,672296060,7
5776647.131,15:00:00,15:00:30,3909499596,0
5776647.131,15:20:00,15:20:30,3909224117,1
5776647.131,15:40:00,15:40:30,3907197039,2
5776647.131,16:00:00,16:00:30,3907197055,3
5776647.131,16:20:00,16:20:30,321667227,4
5776647.131,16:40:00,16:40:30,1298149579,5
5776647.131,17:00:00,17:00:30,3915080953,6
5776647.131,17:20:00,17:20:30,672296060,7
5776647.132,15:20:00,15:20:30,3909499596,0
5776647.132,15:40:00,15:40:30,3909224117,1
5776647.132,16:00:00,16:00:30,3907197039,2
5776647.132,16:20:00,16:20:30,3907197055,3
5776647.132,16:40:00,16:40:30,321667227,4
5776647.132,17:00:00,17:00:30,1298149579,5
5776647.132,17:20:00,17:20:30,3915080953,6
5776647.132,17:40:00,17:40:30,672296060,7
5776647.133,15:40:00,15:40:30,3909499596,0
5776647.133,16:00:00,16:00:30,3909224117,1
5776647.133,16:20:00,16:20:30,3907197039,2
5776647.133,16:40:00,16:40:30,3907197055,3
5776647.133,17:00:00,17:00:30,321667227,4
5776647.133,17:20:00,17:20:30,1298149579,5
5776647.133,17:40:00,17:40:30,3915080953,6
5776647.133,18:00:00,18:00:30,672296060,7
5776647.134,16:00:00,16:00:30,3909499596,0
5776647.134,16:20:00,16:20:30,3909224117,1
5776647.134,16:40:00,16:40:30,3907197039,2
5776647.134,17:00:00,17:00:30,3907197055,3
5776647.134,17:20:00,17:20:30,321667227,4
5776647.134,17:40:00,17:40:30,1298149579,5
5776647.134,18:00:00,18:00:30,3915080953,6
5776647.134,18:20:00,18:20:30,672296060,7
5776647.135,16:20:00,16:20:30,3909499596,0
5776647.135,16:40:00,16:40:30,3909224117,1
5776647.135,17:00:00,17:00:30,3907197039,2
5776647.135,17:20:00,17:20:30,3907197055,3
5776647.135,17:40:00,17:40:30,321667227,4
5776647.135,18:00:00,18:00:30,1298149579,5
5776647.135,18:20:00,18:20:30,3915080953,6
5776647.135,18:40:00,18:40:30,672296060,7
5776647.136,16:40:00,16:40:30,3909499596,0
5776647.136,17:00:00,17:00:30,3909224117,1
5776647.136,17:20:00,17:20:30,3907197039,2
5776647.136,17:40:00,17:40:30,3907197055,3
5776647.136,18:00:00,18:00:30,321667227,4
5776647.136,18:20:00,18:20:30,1298149579,5
5776647.136,18:40:00,18:40:30,3915080953,6
5776647.136,19:00:00,19:00:30,672296060,7
5776647.137,17:00:00,17:00:30,3909499596,0
5776647.137,17:20:00,17:20:30,3909224117,1
5776647.137,17:40:00,17:40:30,3907197039,2
5776647.137,18:00:00,18:00:30,3907197055,3
5776647.137,18:20:00,18:20:30,321667227,4
5776647.137,18:40:00,18:40:30,1298149579,5
5776647.137,19:00:00,19:00:30,3915080953,6
5776647.137,19:20:00,19:20:30,672296060,7
5776647.138,17:20:00,17:20:30,3909499596,0
5776647.138,17:40:00,17:40:30,3909224117,1
5776647.138,18:00:00,18:00:30,3907197039,2
5776647.138,18:20:00,18:20:30,3907197055,3
5776647.138,18:40:00,18:40:30,321667227,4
5776647.138,19:00:00,19:00:30,1298149579,5
5776647.138,19:20:00,19:20:30,3915080953,6
5776647.138,19:40:00,19:40:30,672296060,7
5776647.139,17:40:00,17:40:30,3909499596,0
5776647.139,18:00:00,18:00:30,3909224117,1
5776647.139,18:20:00,18:20:30,3907197039,2
5776647.139,18:40:00,18:40:30,3907197055,3
5776647.139,19:00:00,19:00:30,321667227,4
5776647.139,19:20:00,19:20:30,1298149579,5
5776647.139,19:40:00,19:40:30,3915080953,6
5776647.139,20:00:00,20:00:30,672296060,7
5776647.140,18:00:00,18:00:30,3909499596,0
5776647.140,18:20:00,18:20:30,3909224117,1
5776647.140,18:40:00,18:40:30,3907197039,2
5776647.140,19:00:00,19:00:30,3907197055,3
5776647.140,19:20:00,19:20:30,321667227,4
5776647.140,19:40:00,19:40:30,1298149579,5
5776647.140,20:00:00,20:00:30,3915080953,6
5776647.140,20:20:00,20:20:30,672296060,7
5776647.141,18:20:00,18:20:30,3909499596,0
5776647.141,18:40:00,18:40:30,3909224117,1
5776647.141,19:00:00,19:00:30,3907197039,2
5776647.141,19:20:00,19:20:30,3907197055,3
5776647.141,19:40:00,19:40:30,321667227,4
5776647.141,20:00:00,20:00:30,1298149579,5
5776647.141,20:20:00,20:20:30,3915080953,6
5776647.141,20:40:00,20:40:30,672296060,7
5776647.142,18:40:00,18:40:30,3909499596,0
5776647.142,19:00:00,19:00:30,3909224117,1
5776647.142,19:20:00,19:20:30,3907197039,2
5776647.142,19:40:00,19:40:30,3907197055,3
5776647.142,20:00:00,20:00:30,321667227,4
5776647.142,20:20:00,20:20:30,1298149579,5
5776647.142,20:40:00,20:40:30,3915080953,6
5776647.142,21:00:00,21:00:30,672296060,7
5776647.143,19:00:00,19:00:30,3909499596,0
5776647.143,19:20:00,19:20:30,3909224117,1
5776647.143,19:40:00,19:40:30,3907197039,2
5776647.143,20:00:00,20:00:30,3907197055,3
5776647.143,20:20:00,20:20:30,321667227,4
5776647.143,20:40:00,20:40:30,1298149579,5
5776647.143,21:00:00,21:00:30,3915080953,6
5776647.143,21:20:00,21:20:30,672296060,7
5776647.144,19:20:00,19:20:30,3909499596,0
5776647.144,19:40:00,19:40:30,3909224117,1
5776647.144,20:00:00,20:00:30,3907197039,2
5776647.144,20:20:00,20:20:30,3907197055,3
5776647.144,20:40:00,20:40:30,321667227,4
5776647.144,21:00:00,21:00:30,1298149579,5
5776647.144,21:20:00,21:20:30,3915080953,6
5776647.144,21:40:00,21:40:30,672296060,7
5776647.145,19:40:00,19:40:30,3909499596,0
5776647.145,20:00:00,20:00:30,3909224117,1
5776647.145,20:20:00,20:20:30,3907197039,2
5776647.145,20:40:00,20:40:30,3907197055,3
5776647.145,21:00:00,21:00:30,321667227,4
5776647.145,21:20:00,21:20:30,1298149579,5
5776647.145,21:40:00,21:40:30,3915080953,6
5776647.145,22:00:00,22:00:30,672296060,7
5776647.146,20:00:00,20:00:30,3909499596,0
5776647.146,20:20:00,20:20:30,3909224117,1
5776647.146,20:40:00,20:40:30,3907197039,2
5776647.146,21:00:00,21:00:30,3907197055,3
5776647.146,21:20:00,21:20:30,321667227,4
5776647.146,21:40:00,21:40:30,1298149579,5
5776647.146,22:00:00,22:00:30,3915080953,6
5776647.146,22:20:00,22:20:30,672296060,7
5776647.147,20:20:00,20:20:30,3909499596,0
5776647.147,20:40:00,20:40:30,3909224117,1
5776647.147,21:00:00,21:00:30,3907197039,2
5776647.147,21:20:00,21:20:30,3907197055,3
5776647.147,21:40:00,21:40:30,321667227,4
5776647.147,22:00:00,22:00:30,1298149579,5
5776647.147,22:20:00,22:20:30,3915080953,6
5776647.147,22:40:00,22:40:30,672296060,7
5776647.148,20:40:00,20:40:30,3909499596,0
5776647.148,21:00:00,21:00:30,3909224117,1
5776647.148,21:20:00,21:20:30,3907197039,2
5776647.148,21:40:00,21:40:30,3907197055,3
5776647.148,22:00:00,22:00:30,321667227,4
5776647.148,22:20:00,22:20:30,1298149579,5
5776647.148,22:40:00,22:40:30,3915080953,6
5776647.148,23:00:00,23:00:30,672296060,7
5776647.149,21:00:00,21:00:30,3909499596,0
5776647.149,21:20:00,21:20:30,3909224117,1
5776647.149,21:40:00,21:40:30,3907197039,2
5776647.149,22:00:00,22:00:30,3907197055,3
5776647.149,22:20:00,22:20:30,321667227,4
5776647.149,22:40:00,22:40:30,1298149579,5
5776647.149,23:00:00,23:00:30,3915080953,6
5776647.149,23:20:00,23:20:30,672296060,7
5776647.150,21:20:00,21:20:30,3909499596,0
5776647.150,21:40:00,21:40:30,3909224117,1
5776647.150,22:00:00,22:00:30,3907197039,2
5776647.150,22:20:00,22:20:30,3907197055,3
5776647.150,22:40:00,22:40:30,321667227,4
5776647.150,23:00:00,23:00:30,1298149579,5
5776647.150,23:20:00,23:20:30,3915080953,6
5776647.150,23:40:00,23:40:30,672296060,7
5776647.151,21:40:00,21:40:30,3909499596,0
5776647.151,22:00:00,22:00:30,3909224117,1
5776647.151,22:20:00,22:20:30,3907197039,2
5776647.151,22:40:00,22:40:30,3907197055,3
5776647.151,23:00:00,23:00:30,321667227,4
5776647.151,23:20:00,23:20:30,1298149579,5
5776647.151,23:40:00,23:40:30,3915080953,6
5776647.151,24:00:00,24:00:30,672296060,7
5776647.152,22:00:00,22:00:30,3909499596,0
5776647.152,22:20:00,22:20:30,3909224117,1
5776647.152,22:40:00,22:40:30,3907197039,2
5776647.152,23:00:00,23:00:30,3907197055,3
5776647.152,23:20:00,23:20:30,321667227,4
5776647.152,23:40:00,23:40:30,1298149579,5
5776647.152,24:00:00,24:00:30,3915080953,6
5776647.152,24:20:00,24:20:30,672296060,7
5776647.153,22:20:00,22:20:30,3909499596,0
5776647.153,22:40:00,22:40:30,3909224117,1
5776647.153,23:00:00,23:00:30,3907197039,2
5776647.153,23:20:00,23:20:30,3907197055,3
5776647.153,23:40:00,23:40:30,321667227,4
5776647.153,24:00:00,24:00:30,1298149579,5
5776647.153,24:20:00,24:20:30,3915080953,6
5776647.153,24:40:00,24:40:30,672296060,7
5776647.154,22:40:00,22:40:30,3909499596,0
5776647.154,23:00:00,23:00:30,3909224117,1
5776647.154,23:20:00,23:20:30,3907197039,2
5776647.154,23:40:00,23:40:30,3907197055,3
5776647.154,24:00:00,24:00:30,321667227,4
5776647.154,24:20:00,24:20:30,1298149579,5
5776647.154,24:40:00,24:40:30,3915080953,6
5776647.154,25:00:00,25:00:30,672296060,7
6103985.01,05:00:00,05:00:30,1279059260,0
6103985.01,05:20:00,05:20:30,898163741,1
6103985.01,05:40:00,05:40:30,271513369,2
6103985.01,06:00:00,06:00:30,266813936,3
6103985.01,06:20:00,06:20:30,3451636281,4
6103985.01,06:40:00,06:40:30,3452128144,5
6103985.01,07:00:00,07:00:30,3452157020,6
6103985.01,07:20:00,07:20:30,3453756483,7
6103985.02,05:20:00,05:20:30,1279059260,0
6103985.02,05:40:00,05:40:30,898163741,1
6103985.02,06:00:00,06:00:30,271513369,2
6103985.02,06:20:00,06:20:30,266813936,3
6103985.02,06:40:00,06:40:30,3451636281,4
6103985.02,07:00:00,07:00:30,3452128144,5
6103985.02,07:20:00,07:20:30,3452157020,6
6103985.02,07:40:00,07:40:30,3453756483,7
6103985.03,05:40:00,05:40:30,1279059260,0
6103985.03,06:00:00,06:00:30,898163741,1
6103985.03,06:20:00,06:20:30,271513369,2
6103985.03,06:40:00,06:40:30,266813936,3
6103985.03,07:00:00,07:00:30,3451636281,4
6103985.03,07:20:00,07:20:30,3452128144,5
6103985.03,07:40:00,07:40:30,3452157020,6
6103985.03,08:00:00,08:00:30,3453756483,7
6103985.04,06:00:00,06:00:30,1279059260,0
6103985.04,06:20:00,06:20:30,898163741,1
6103985.04,06:40:00,06:40:30,271513369,2
6103985.04,07:00:00,07:00:30,266813936,3
6103985.04,07:20:00,07:20:30,3451636281,4
6103985.04,07:40:00,07:40:30,3452128144,5
6103985.04,08:00:00,08:00:30,3452157020,6
6103985.04,08:20:00,08:20:30,3453756483,7
6103985.05,06:20:00,06:20:30,1279059260,0
6103985.05,06:40:00,06:40:30,898163741,1
6103985.05,07:00:00,07:00:30,271513369,2
6103985.05,07:20:00,07:20:30,266813936,3
6103985.05,07:40:00,07:40:30,3451636281,4
6103985.05,08:00:00,08:00:30,3452128144,5
6103985.05,08:20:00,08:20:30,3452157020,6
6103985.05,08:40:00,08:40:30,3453756483,7
6103985.06,06:40:00,06:40:30,1279059260,0
6103985.06,07:00:00,07:00:30,898163741,1
6103985.06,07:20:00,07:20:30,271513369,2
6103985.06,07:40:00,07:40:30,266813936,3
6103985.06,08:00:00,08:00:30,3451636281,4
6103985.06,08:20:00,08:20:30,3452128144,5
6103985.06,08:40:00,08:40:30,3452157020,6
6103985.06,09:00:00,09:00:30,3453756483,7
6103985.07,07:00:00,07:00:30,1279059260,0
6103985.07,07:20:00,07:20:30,898163741,1
6103985.07,07:40:00,07:40:30,271513369,2
6103985.07,08:00:00,08:00:30,266813936,3
6103985.07,08:20:00,08:20:30,3451636281,4
6103985.07,08:40:00,08:40:30,3452128144,5
6103985.07,09:00:00,09:00:30,3452157020,6
6103985.07,09:20:00,09:20:30,3453756483,7
6103985.08,07:20:00,07:20:30,1279059260,0
6103985.08,07:40:00,07:40:30,898163741,1
6103985.08,08:00:00,08:00:30,271513369,2
6103985.08,08:20:00,08:20:30,266813936,3
6103985.08,08:40:00,08:40:30,3451636281,4
6103985.08,09:00:00,09:00:30,3452128144,5
6103985.08,09:20:00,09:20:30,3452157020,6
6103985.08,09:40:00,09:40:30,3453756483,7
6103985.09,07:40:00,07:40:30,1279059260,0
6103985.09,08:00:00,08:00:30,898163741,1
6103985.09,08:20:00,08:20:30,271513369,2
6103985.09,08:40:00,08:40:30,266813936,3
6103985.09,09:00:00,09:00:30,3451636281,4
6103985.09,09:20:00,09:20:30,3452128144,5
6103985.09,09:40:00,09:40:30,3452157020,6
6103985.09,10:00:00,10:00:30,3453756483,7
6103985.010,08:00:00,08:00:30,1279059260,0
6103985.010,08:20:00,08:20:30,898163741,1
6103985.010,08:40:00,08:40:30,271513369,2
6103985.010,09:00:00,09:00:30,266813936,3
6103985.010,09:20:00,09:20:30,3451636281,4
6103985.010,09:40:00,09:40:30,3452128144,5
6103985.010,10:00:00,10:00:30,3452157020,6
6103985.010,10:20:00,10:20:30,3453756483,7
6103985.011,08:20:00,08:20:30,1279059260,0
6103985.011,08:40:00,08:40:30,898163741,1
6103985.011,09:00:00,09:00:30,271513369,2
6103985.011,09:20:00,09:20:30,266813936,3
6103985.011,09:40:00,09:40:30,3451636281,4
6103985.011,10:00:00,10:00:30,3452128144,5
6103985.011,10:20:00,10:20:30,3452157020,6
6103985.011,10:40:00,10:40:30,3453756483,7
6103985.012,08:40:00,08:40:30,1279059260,0
6103985.012,09:00:00,09:00:30,898163741,1
6103985.012,09:20:00,09:20:30,271513369,2
6103985.012,09:40:00,09:40:30,266813936,3
6103985.012,10:00:00,10:00:30,3451636281,4
6103985.012,10:20:00,10:20:30,3452128144,5
6103985.012,10:40:00,10:40:30,3452157020,6
6103985.012,11:00:00,11:00:30,3453756483,7
6103985.013,09:00:00,09:00:30,1279059260,0
6103985.013,09:20:00,09:20:30,898163741,1
6103985.013,09:40:00,09:40:30,271513369,2
6103985.013,10:00:00,10:00:30,266813936,3
6103985.013,10:20:00,10:20:30,3451636281,4
6103985.013,10:40:00,10:40:30,3452128144,5
6103985.013,11:00:00,11:00:30,3452157020,6
6103985.013,11:20:00,11:20:30,3453756483,7
6103985.014,09:20:00,09:20:30,1279059260,0
6103985.014,09:40:00,09:40:30,898163741,1
6103985.014,10:00:00,10:00:30,271513369,2
6103985.014,10:20:00,10:20:30,266813936,3
6103985.014,10:40:00,10:40:30,3451636281,4
6103985.014,11:00:00,11:00:30,3452128144,5
6103985.014,11:20:00,11:20:30,3452157020,6
6103985.014,11:40:00,11:40:30,3453756483,7
6103985.015,09:40:00,09:40:30,1279059260,0
6103985.015,10:00:00,10:00:30,898163741,1
6103985.015,10:20:00,10:20:30,271513369,2
6103985.015,10:40:00,10:40:30,266813936,3
6103985.015,11:00:00,11:00:30,3451636281,4
6103985.015,11:20:00,11:20:30,3452128144,5
6103985.015,11:40:00,11:40:30,3452157020,6
6103985.015,12:00:00,12:00:30,3453756483,7
6103985.016,10:00:00,10:00:30,1279059260,0
6103985.016,10:20:00,10:20:30,898163741,1
6103985.016,10:40:00,10:40:30,271513369,2
6103985.016,11:00:00,11:00:30,266813936,3
6103985.016,11:20:00,11:20:30,3451636281,4
6103985.016,11:40:00,11:40:30,3452128144,5
6103985.016,12:00:00,12:00:30,3452157020,6
6103985.016,12:20:00,12:20:30,3453756483,7
6103985.017,10:20:00,10:20:30,1279059260,0
6103985.017,10:40:00,10:40:30,898163741,1
6103985.017,11:00:00,11:00:30,271513369,2
6103985.017,11:20:00,11:20:30,266813936,3
6103985.017,11:40:00,11:40:30,3451636281,4
6103985.017,12:00:00,12:00:30,3452128144,5
6103985.017,12:20:00,12:20:30,3452157020,6
6103985.017,12:40:00,12:40:30,3453756483,7
6103985.018,10:40:00,10:40:30,1279059260,0
6103985.018,11:00:00,11:00:30,898163741,1
6103985.018,11:20:00,11:20:30,271513369,2
6103985.018,11:40:00,11:40:30,266813936,3
6103985.018,12:00:00,12:00:30,3451636281,4
6103985.018,12:20:00,12:20:30,3452128144,5
6103985.018,12:40:00,12:40:30,3452157020,6
6103985.018,13:00:00,13:00:30,3453756483,7
6103985.019,11:00:00,11:00:30,1279059260,0
